x,y
160,389
159,390
158,396
156,404
153,414
148,425
142,438
134,450
126,463
119,472
112,478
107,480
101,480
98,474
98,465
100,455
105,445
114,435
126,427
138,422
147,419
160,418
169,420
178,424
184,430
190,438
192,446
192,454
190,461
186,467
181,471
175,473
169,472
165,470
163,467
163,464
167,460
174,456
182,454
188,454
197,457
204,462
209,466
214,471
215,474
