x,y
128,327
128,325
131,322
136,316
145,308
147,306
168,290
190,275
211,263
232,251
253,242
272,234
289,230
303,229
315,231
325,235
332,239
337,245
340,252
341,260
341,270
339,279
336,290
329,300
322,310
313,320
304,330
296,337
292,340
