x,y
69,412
69,411
72,410
80,408
92,403
104,396
117,390
127,384
135,380
139,377
140,377
141,377
137,381
129,392
119,408
110,430
102,452
100,468
100,478
104,482
111,482
120,477
131,466
144,452
156,436
165,422
172,410
175,404
176,404
177,406
176,415
175,428
176,441
181,452
188,459
197,465
206,469
211,470
