x,y
147,246
147,245
147,248
148,256
151,272
155,294
160,320
162,343
163,363
163,376
163,381
164,381
165,373
167,355
172,328
180,295
195,269
214,250
236,239
258,234
276,236
289,242
297,251
299,265
294,281
284,296
275,306
264,316
252,320
250,320
