x,y
169,249
178,248
181,248
184,247
186,247
190,246
193,246
196,245
214,242
227,241
230,241
234,241
236,240
239,240
242,240
245,240
253,240
255,240
262,240
269,240
270,241
269,242
268,243
267,244
