x,y
114,320
113,320
112,315
113,311
117,304
124,294
131,285
137,276
144,266
149,257
152,251
153,246
154,243
156,241
160,239
167,240
179,244
197,253
219,265
244,277
269,290
292,302
311,313
327,322
342,329
348,332
