x,y
86,357
86,356
91,356
100,355
114,352
128,347
142,342
153,339
163,336
170,336
175,336
177,336
177,337
174,341
167,347
156,356
144,367
130,380
116,392
105,404
96,413
91,418
88,421
88,422
91,421
95,419
107,414
119,408
133,404
147,401
160,401
168,403
179,409
186,417
190,428
190,440
190,450
184,464
178,473
171,480
162,486
152,489
144,490
136,488
130,484
126,480
125,475
126,469
130,464
137,459
144,457
152,457
160,459
167,463
172,467
176,470
