x,y
199,200
199,197
200,197
200,198
199,203
195,218
189,236
182,258
174,283
163,309
153,332
145,348
139,360
133,370
129,374
123,378
118,376
115,367
112,355
110,341
110,327
112,310
117,290
121,275
130,253
138,240
153,219
168,206
188,195
207,188
228,184
249,185
268,191
283,204
295,221
303,242
310,266
315,292
315,310
313,334
311,346
308,356
303,367
299,377
286,396
281,403
