x,y
254,164
254,168
254,175
253,185
248,199
242,218
234,243
225,272
219,297
212,321
205,344
197,364
188,380
181,393
174,401
168,406
161,407
156,406
149,397
145,385
143,371
143,355
147,337
153,318
163,299
173,285
187,269
208,255
227,246
241,241
245,240
260,236
286,234
304,236
319,241
333,248
344,256
352,269
359,286
361,303
361,320
356,338
347,355
332,371
318,384
306,393
