x,y
223,375.66998291015625
223,363.66998291015625
222.3300018310547,357
221,349
221,344.3299865722656
219,303
231.6699981689453,239
245.6699981689453,187.6699981689453
251,163
251,159.6699981689453
251,159
250.32998657226562,159
249.66998291015625,159
249,159
247.66998291015625,158.3300018310547
247,158.3300018310547
247,157.6699981689453
247,157
247,157.6699981689453
247,158.3300018310547
247,159
247,159.6699981689453
247.66998291015625,159.6699981689453
248.32998657226562,159.6699981689453
249,160.3300018310547
249.66998291015625,160.3300018310547
249.66998291015625,161
250.32998657226562,161
251,161.6699981689453
251.66998291015625,161.6699981689453
254.32998657226562,161.6699981689453
258.3299865722656,161.6699981689453
266.3299865722656,161.6699981689453
279,161.6699981689453
287.66998291015625,161.6699981689453
297.66998291015625,161.6699981689453
303.66998291015625,161.6699981689453
317.66998291015625,161.6699981689453
327.66998291015625,163
345.66998291015625,164.3300018310547
354.3299865722656,166.3300018310547
367.66998291015625,167.6699981689453
388.3299865722656,170.3300018310547
408.3299865722656,171.6699981689453
417.66998291015625,172.3300018310547
438.3299865722656,175
461,176.3300018310547
471.66998291015625,178.3300018310547
480.3299865722656,179.6699981689453
493,179.6699981689453
501.66998291015625,180.3300018310547
511,181.6699981689453
513.6699829101562,182.3300018310547
518.3300170898437,183.6699981689453
521.6699829101562,184.3300018310547
525,185.6699981689453
527,186.3300018310547
529,187.6699981689453
530.3300170898437,189
531,190.3300018310547
531.6699829101562,190.3300018310547
531.6699829101562,191
531.6699829101562,191.6699981689453
531.6699829101562,192.3300018310547
531.6699829101562,193
531.6699829101562,193.6699981689453
531.6699829101562,194.3300018310547
531.6699829101562,195.6699981689453
531,196.3300018310547
531,197
531,199.6699981689453
532.3300170898437,207
533.6699829101562,217.6699981689453
535,234.3300018310547
535.6699829101562,242.3300018310547
537,248.32998657226562
539,256.3299865722656
541,273
542.3300170898437,290.3299865722656
542.3300170898437,298.3299865722656
543.6699829101562,305.66998291015625
545.6699829101562,315
547.6699829101562,325.66998291015625
547.6699829101562,333.66998291015625
549.6699829101562,345
549.6699829101562,347
549.6699829101562,349.66998291015625
550.3300170898437,353
551.6699829101562,357
551.6699829101562,361
551.6699829101562,364.3299865722656
551.6699829101562,367
551.6699829101562,369.66998291015625
551.6699829101562,371.66998291015625
551.6699829101562,373
551.6699829101562,374.3299865722656
551.6699829101562,375
551.6699829101562,374.3299865722656
551.6699829101562,373.66998291015625
551,372.3299865722656
550.3300170898437,371.66998291015625
549.6699829101562,371
549,371
549,370.3299865722656
548.3300170898437,370.3299865722656
547.6699829101562,370.3299865722656
546.3300170898437,370.3299865722656
545.6699829101562,369.66998291015625
545,369
543,369
539,369
537,369
535,369
531.6699829101562,369
529.6699829101562,369
524.3300170898437,369.66998291015625
520.3300170898437,369.66998291015625
512.3300170898437,369.66998291015625
507,369.66998291015625
500.3299865722656,369.66998291015625
496.3299865722656,369.66998291015625
492.3299865722656,369.66998291015625
487.66998291015625,369.66998291015625
482.3299865722656,369.66998291015625
473,368.3299865722656
463.66998291015625,366.3299865722656
455.66998291015625,366.3299865722656
449.66998291015625,366.3299865722656
445.66998291015625,365
441,365
434.3299865722656,363
423.66998291015625,363
417,363
409,363
403,361.66998291015625
399,361.66998291015625
395,361
391,361
385,361
378.3299865722656,361
373,361
367.66998291015625,361
362.3299865722656,361
360.3299865722656,361
356.3299865722656,361
353.66998291015625,361
351,361
347,361
342.3299865722656,361.66998291015625
340.3299865722656,361.66998291015625
335,363
333,363.66998291015625
329,363.66998291015625
327,363.66998291015625
323.66998291015625,363.66998291015625
321.66998291015625,363.66998291015625
319.66998291015625,363.66998291015625
317.66998291015625,363.66998291015625
315,363.66998291015625
310.3299865722656,363.66998291015625
307,363.66998291015625
303,363.66998291015625
299,363.66998291015625
297.66998291015625,363.66998291015625
293.66998291015625,363.66998291015625
291.66998291015625,363.66998291015625
289.66998291015625,363.66998291015625
287.66998291015625,364.3299865722656
286.3299865722656,364.3299865722656
283,364.3299865722656
281.66998291015625,364.3299865722656
279,364.3299865722656
277,364.3299865722656
273,364.3299865722656
270.3299865722656,364.3299865722656
268.3299865722656,364.3299865722656
266.3299865722656,364.3299865722656
264.3299865722656,364.3299865722656
263,364.3299865722656
259.66998291015625,364.3299865722656
258.3299865722656,364.3299865722656
256.3299865722656,364.3299865722656
254.32998657226562,364.3299865722656
253,364.3299865722656
251,364.3299865722656
249.66998291015625,364.3299865722656
247.66998291015625,364.3299865722656
246.3300018310547,364.3299865722656
245,364.3299865722656
243,364.3299865722656
241.6699981689453,364.3299865722656
240.3300018310547,364.3299865722656
239,364.3299865722656
237.6699981689453,364.3299865722656
236.3300018310547,364.3299865722656
235.6699981689453,364.3299865722656
234.3300018310547,364.3299865722656
233.6699981689453,364.3299865722656
233,364.3299865722656
232.3300018310547,364.3299865722656
231.6699981689453,364.3299865722656
231,364.3299865722656
230.3300018310547,364.3299865722656
229.6699981689453,364.3299865722656
228.3300018310547,364.3299865722656
227.6699981689453,364.3299865722656
226.3300018310547,364.3299865722656
225.6699981689453,364.3299865722656
225,364.3299865722656
224.3300018310547,364.3299865722656
223.6699981689453,364.3299865722656
223,364.3299865722656
222.3300018310547,364.3299865722656
221.6699981689453,364.3299865722656
222.3300018310547,365.66998291015625
