x,y
312.3299865722656,149
312.3299865722656,163.6699981689453
311.66998291015625,174.3300018310547
311,180.3300018310547
307.66998291015625,215
307,218.3300018310547
307,223
305.66998291015625,227
305.66998291015625,228.3300018310547
305.66998291015625,234.3300018310547
305.66998291015625,239
305.66998291015625,249
305.66998291015625,253
305.66998291015625,255.66998291015625
305.66998291015625,258.3299865722656
305.66998291015625,260.3299865722656
305.66998291015625,261.66998291015625
305.66998291015625,263
305.66998291015625,264.3299865722656
305.66998291015625,265
305.66998291015625,265.66998291015625
305.66998291015625,266.3299865722656
306.3299865722656,267.66998291015625
307,269.66998291015625
307.66998291015625,275
309,281.66998291015625
311,290.3299865722656
311.66998291015625,295.66998291015625
311.66998291015625,301
312.3299865722656,304.3299865722656
313,305.66998291015625
313,307
314.3299865722656,308.3299865722656
314.3299865722656,309.66998291015625
314.3299865722656,310.3299865722656
314.3299865722656,311
314.3299865722656,311.66998291015625
315.66998291015625,313
315.66998291015625,316.3299865722656
316.3299865722656,318.3299865722656
317.66998291015625,322.3299865722656
317.66998291015625,326.3299865722656
318.3299865722656,331
319,333.66998291015625
319,336.3299865722656
319,338.3299865722656
319,339
319,339.66998291015625
319,340.3299865722656
319,341
319,341.66998291015625
319,342.3299865722656
319,343
319,343.66998291015625
319,344.3299865722656
319,347
319,351.66998291015625
319.66998291015625,356.3299865722656
321,361.66998291015625
321,365.66998291015625
321,368.3299865722656
321,369.66998291015625
321,371.66998291015625
321,373.66998291015625
321,375.66998291015625
321,377
321,378.3299865722656
321,379.66998291015625
321,381
321,382.3299865722656
321,383
321.66998291015625,383.66998291015625
321.66998291015625,385
321.66998291015625,385.66998291015625
321.66998291015625,388.3299865722656
321.66998291015625,389.66998291015625
322.3299865722656,390.3299865722656
322.3299865722656,391
322.3299865722656,391.66998291015625
322.3299865722656,392.3299865722656
322.3299865722656,393
323,392.3299865722656
323,391.66998291015625
323.66998291015625,391.66998291015625
324.3299865722656,391
325.66998291015625,389.66998291015625
326.3299865722656,388.3299865722656
327,387.66998291015625
329,387
331,385.66998291015625
333,385
335.66998291015625,383.66998291015625
338.3299865722656,382.3299865722656
344.3299865722656,381.66998291015625
351,379.66998291015625
359.66998291015625,378.3299865722656
363.66998291015625,378.3299865722656
369,376.3299865722656
373.66998291015625,376.3299865722656
377,375
379.66998291015625,375
385,373
393,373
399.66998291015625,373
403.66998291015625,373
409,373
412.3299865722656,373
415.66998291015625,372.3299865722656
417.66998291015625,371.66998291015625
419.66998291015625,371.66998291015625
425,371.66998291015625
430.3299865722656,369.66998291015625
438.3299865722656,369.66998291015625
445.66998291015625,369
449.66998291015625,367.66998291015625
455,367.66998291015625
459,367.66998291015625
463.66998291015625,367
467.66998291015625,367
474.3299865722656,367
479.66998291015625,367
487.66998291015625,367
493.66998291015625,367
497.66998291015625,367
501.66998291015625,367
504.33001708984375,367
509.66998291015625,367
516.3300170898437,367
521.6699829101562,367
527,367
531.6699829101562,367
535.6699829101562,367
537.6699829101562,367
539.6699829101562,367
541.6699829101562,367
544.3300170898437,367
546.3300170898437,367
548.3300170898437,367
551.6699829101562,367
555.6699829101562,367
558.3300170898437,367
561.6699829101562,367
564.3300170898437,367.66998291015625
565.6699829101562,367.66998291015625
566.3300170898437,368.3299865722656
567.6699829101562,368.3299865722656
568.3300170898437,368.3299865722656
569,368.3299865722656
569.6699829101562,368.3299865722656
570.3300170898437,368.3299865722656
571.6699829101562,368.3299865722656
572.3300170898437,368.3299865722656
573,368.3299865722656
573.6699829101562,368.3299865722656
575,368.3299865722656
578.3300170898437,367.66998291015625
580.3300170898437,367.66998291015625
583.6699829101562,367
585.6699829101562,367
588.3300170898437,367
590.3300170898437,367
593,367
594.3299560546875,367
596.3299560546875,366.3299865722656
597.6699829101562,366.3299865722656
599,366.3299865722656
599.6699829101562,366.3299865722656
600.3299560546875,366.3299865722656
600.3299560546875,365.66998291015625
600.3299560546875,365
600.3299560546875,364.3299865722656
599,363
598.3299560546875,361.66998291015625
597.6699829101562,360.3299865722656
595.6699829101562,358.3299865722656
595.6699829101562,357.66998291015625
595,355.66998291015625
593,354.3299865722656
592.3299560546875,353
592.3299560546875,352.3299865722656
591,350.3299865722656
589,347
586.3300170898437,343.66998291015625
583.6699829101562,337.66998291015625
579,329
576.3300170898437,321
574.3300170898437,313.66998291015625
573,307
571,299
571,293
