x,y
232.3300018310547,153
231,159
231,167
231,206.3300018310547
232.3300018310547,217.6699981689453
235,245
237,257.66998291015625
237.6699981689453,261.66998291015625
240.3300018310547,269.66998291015625
240.3300018310547,277
240.3300018310547,282.3299865722656
241,286.3299865722656
241,289.66998291015625
241,291
241,292.3299865722656
241,293
241.6699981689453,293.66998291015625
241.6699981689453,294.3299865722656
241.6699981689453,295
241.6699981689453,295.66998291015625
242.3300018310547,295.66998291015625
242.3300018310547,295
242.3300018310547,294.3299865722656
242.3300018310547,293.66998291015625
242.3300018310547,293
243,293
244.3300018310547,292.3299865722656
245.6699981689453,291.66998291015625
248.32998657226562,291
255.66998291015625,288.3299865722656
259.66998291015625,287.66998291015625
268.3299865722656,285.66998291015625
285.66998291015625,281.66998291015625
299,279.66998291015625
308.3299865722656,278.3299865722656
323.66998291015625,273.66998291015625
335,271.66998291015625
355.66998291015625,269
363.66998291015625,267.66998291015625
377,267
397.66998291015625,264.3299865722656
415,263
425.66998291015625,263
439,263
454.3299865722656,260.3299865722656
466.3299865722656,260.3299865722656
471.66998291015625,259.66998291015625
478.3299865722656,259
484.3299865722656,257.66998291015625
491,257.66998291015625
496.3299865722656,257.66998291015625
500.3299865722656,257.66998291015625
505,257
507,257
508.33001708984375,257
509,257
509.66998291015625,257
510.33001708984375,257
511,257
510.33001708984375,256.3299865722656
510.33001708984375,255.66998291015625
510.33001708984375,254.32998657226562
509.66998291015625,253
509.66998291015625,249.66998291015625
509,248.32998657226562
508.33001708984375,247
507.66998291015625,245.6699981689453
506.33001708984375,244.3300018310547
505,240.3300018310547
503,235.6699981689453
501,229.6699981689453
499,223
499,216.3300018310547
497,207.6699981689453
496.3299865722656,193
495,185
493,174.3300018310547
491,165.6699981689453
489,157.6699981689453
487,150.3300018310547
485,143.6699981689453
481.66998291015625,137.6699981689453
479.66998291015625,131.6699981689453
478.3299865722656,128.3300018310547
477.66998291015625,125.66999816894531
476.3299865722656,123
475.66998291015625,121
475,119.66999816894531
474.3299865722656,117.66999816894531
474.3299865722656,115
473.66998291015625,113.66999816894531
473,113
473,112.32999420166015
473,111
473,110.32999420166015
472.3299865722656,110.32999420166015
472.3299865722656,109.66999816894531
471.66998291015625,109.66999816894531
471.66998291015625,109
471.66998291015625,108.32999420166015
471.66998291015625,109
471.66998291015625,109.66999816894531
471,109.66999816894531
470.3299865722656,109.66999816894531
469.66998291015625,109.66999816894531
469,110.32999420166015
468.3299865722656,111
467.66998291015625,111
465,111
462.3299865722656,111
457,111.66999816894531
450.3299865722656,111.66999816894531
445.66998291015625,111.66999816894531
440.3299865722656,113
436.3299865722656,113
429.66998291015625,113.66999816894531
421.66998291015625,113.66999816894531
413,115
406.3299865722656,115
401,115.66999816894531
397,115.66999816894531
391,117
383,117
375,117
367,117.66999816894531
359,119
353,119.66999816894531
349,120.33000183105469
344.3299865722656,120.33000183105469
340.3299865722656,122.33000183105469
335,122.33000183105469
330.3299865722656,122.33000183105469
325,123
321.66998291015625,123
319,123
315.66998291015625,124.33000183105469
313.66998291015625,124.33000183105469
311.66998291015625,125
310.3299865722656,125
308.3299865722656,125
306.3299865722656,125
303.66998291015625,125
301.66998291015625,125
299.66998291015625,125
298.3299865722656,125.66999816894531
297,125.66999816894531
295.66998291015625,125.66999816894531
294.3299865722656,126.33000183105469
293,126.33000183105469
291.66998291015625,127
289.66998291015625,127.66999816894531
287,128.3300018310547
285,128.3300018310547
283,129
281,129.6699981689453
278.3299865722656,129.6699981689453
276.3299865722656,130.3300018310547
274.3299865722656,131
271,132.3300018310547
269,133
267,133
265.66998291015625,133.6699981689453
263,134.3300018310547
262.3299865722656,134.3300018310547
261,134.3300018310547
260.3299865722656,134.3300018310547
259,134.3300018310547
257.66998291015625,134.3300018310547
257,134.3300018310547
255.66998291015625,134.3300018310547
255,134.3300018310547
254.32998657226562,135
253.66998291015625,135
253,135.6699981689453
251.66998291015625,135.6699981689453
251,135.6699981689453
250.32998657226562,135.6699981689453
249.66998291015625,135.6699981689453
248.32998657226562,135.6699981689453
247.66998291015625,136.3300018310547
247,136.3300018310547
246.3300018310547,136.3300018310547
245.6699981689453,136.3300018310547
245.6699981689453,137
245,137
244.3300018310547,137
243.6699981689453,137
243,137
242.3300018310547,137
241.6699981689453,137
241,137
240.3300018310547,137
239.6699981689453,137
239,137
238.3300018310547,137
238.3300018310547,137.6699981689453
236.3300018310547,137.6699981689453
235.6699981689453,137.6699981689453
234.3300018310547,137.6699981689453
233.6699981689453,137.6699981689453
233,137.6699981689453
232.3300018310547,137.6699981689453
233,137.6699981689453
234.3300018310547,137.6699981689453
