x,y
246,214
242,212
242,219
242,237
241,266
237,304
235,340
234,371
232,396
228,416
223,429
218,435
211,435
203,427
193,411
185,392
181,378
181,370
186,365
201,359
225,355
252,352
281,353
294,356
