x,y
99,352
101,352
107,352
116,350
126,347
137,343
148,340
158,336
169,333
178,330
186,328
191,327
194,327
195,327
193,329
186,334
175,343
161,355
145,369
129,384
114,399
103,410
95,418
91,424
91,425
93,426
99,423
109,417
123,409
138,400
152,392
164,384
173,379
177,377
178,376
174,380
165,389
153,403
142,418
134,434
129,448
128,459
131,467
139,473
149,475
161,476
172,476
179,475
186,475
191,477
191,478
