x,y
149,247
145,248
144,249
148,249
158,245
176,236
198,226
222,216
244,206
265,198
282,193
295,188
303,186
308,186
311,186
312,186
313,186
313,187
308,190
302,195
294,201
283,211
270,222
255,235
239,253
222,273
210,290
198,315
195,332
197,348
203,364
213,377
225,389
238,399
249,405
263,411
271,414
276,415
278,413
281,410
