x,y
123,253
123,254
127,254
137,251
151,244
169,234
186,224
202,215
212,209
217,205
220,204
221,203
221,204
220,211
216,219
208,239
199,263
190,292
184,314
181,340
181,365
185,376
193,382
202,380
213,369
225,353
238,331
253,306
268,280
280,256
288,238
294,225
297,218
298,216
298,218
296,227
295,241
295,259
299,280
304,296
313,307
323,313
333,315
343,316
349,317
353,318
355,319
