x,y
136,240
140,238
145,235
151,232
156,228
163,225
170,223
177,221
184,219
193,217
202,215
210,214
216,214
223,216
227,219
230,223
234,228
236,233
238,239
239,245
239,251
239,258
238,264
235,271
230,279
225,288
218,297
211,306
204,314
197,322
190,329
184,334
179,339
175,343
173,345
172,346
171,346
