x,y
228,187
228,178
228,176
228,177
225,183
214,195
202,208
187,222
169,239
151,258
133,279
117,297
104,314
91,332
80,349
74,361
72,371
72,380
76,387
82,392
93,397
107,400
125,403
148,405
173,408
199,412
227,415
253,418
278,418
302,417
320,416
334,414
344,413
350,410
354,408
354,403
352,396
345,386
335,375
322,361
309,345
294,327
281,308
267,290
254,273
243,257
233,243
225,228
218,215
213,204
209,193
206,186
201,181
197,177
195,177
