x,y
127,258
126,258
126,257
128,255
132,250
140,244
149,235
161,225
175,216
185,211
202,204
214,201
224,200
234,200
242,202
250,205
256,209
262,214
265,221
267,228
268,238
266,248
263,260
258,274
251,286
243,301
234,315
225,328
216,340
209,351
202,360
195,369
190,376
186,382
184,385
183,386
183,387
184,387
