x,y
158,361
155,361
153,363
148,368
141,376
131,385
121,394
112,401
103,408
97,413
93,417
91,421
91,424
93,428
97,433
103,439
111,445
119,452
128,458
135,464
143,470
149,476
154,482
159,488
