x,y
218,74
215,73
214,73
214,75
213,80
212,88
209,98
206,111
202,127
197,147
190,172
181,201
168,235
154,269
140,301
127,328
117,348
110,362
108,369
106,371
108,368
115,350
126,326
141,302
157,279
172,260
183,246
198,232
206,227
212,228
215,240
215,259
214,284
215,308
221,326
230,342
243,354
258,361
276,362
294,353
311,341
324,330
334,320
341,312
345,306
345,304
