x,y
242,83
240,78
239,76
237,75
236,75
234,80
230,90
224,104
214,126
198,161
182,201
166,244
151,285
144,311
137,337
133,358
132,366
133,367
139,360
151,339
169,305
186,271
201,247
211,232
216,229
220,234
221,251
221,278
222,306
228,329
240,346
254,357
271,362
291,360
315,348
342,327
361,311
382,291
392,283
