x,y
237,130
237,128
239,127
243,130
246,134
249,141
252,152
255,168
257,187
258,207
259,228
259,247
260,262
261,272
262,285
262,294
262,301
260,304
257,306
251,305
245,302
240,297
233,290
229,283
227,275
226,265
227,257
232,246
238,235
243,230
246,228
248,228
251,231
254,237
256,245
257,253
258,266
260,286
261,304
262,320
262,336
260,352
257,367
253,376
249,387
246,392
244,394
243,394
242,394
242,393
