x,y
162,431
162,433
162,438
161,444
160,452
157,461
154,469
149,481
145,489
140,496
137,499
133,499
130,497
126,491
123,483
123,473
123,463
125,454
130,446
138,438
147,432
159,427
170,426
182,426
192,427
202,433
207,439
211,448
212,458
212,468
210,478
206,487
201,496
196,503
191,510
188,514
