x,y
106,244
103,240
105,239
115,236
129,230
149,221
174,210
205,199
235,188
259,181
279,174
294,168
305,165
311,163
312,163
307,167
297,175
286,185
274,198
262,214
250,233
239,255
231,279
223,303
220,321
219,348
225,367
234,385
243,398
255,409
269,417
279,420
283,420
293,421
298,420
