x,y
110,357
107,355
105,353
107,353
114,350
124,346
137,341
151,336
163,333
175,330
184,328
191,327
196,326
198,327
198,329
195,334
188,341
179,352
167,366
153,383
142,401
131,415
123,427
115,438
109,445
105,450
103,450
101,450
101,447
104,440
110,433
120,427
133,420
149,415
165,411
180,411
193,416
202,423
209,433
212,445
211,457
208,468
198,483
186,493
174,501
160,506
153,508
