CharID,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99,x100,y100,x101,y101,x102,y102,x103,y103,x104,y104,x105,y105,x106,y106,x107,y107,x108,y108,x109,y109,x110,y110,x111,y111,x112,y112,x113,y113,x114,y114,x115,y115,x116,y116,x117,y117,x118,y118,x119,y119,x120,y120,x121,y121,x122,y122,x123,y123,x124,y124,x125,y125,x126,y126,x127,y127,x128,y128,x129,y129,x130,y130,x131,y131,x132,y132,x133,y133,x134,y134,x135,y135,x136,y136,x137,y137,x138,y138,x139,y139,x140,y140,x141,y141,x142,y142,x143,y143,x144,y144,x145,y145,x146,y146,x147,y147,x148,y148,x149,y149,x150,y150,x151,y151,x152,y152,x153,y153,x154,y154,x155,y155,x156,y156,x157,y157,x158,y158,x159,y159,x160,y160,x161,y161,x162,y162,x163,y163,x164,y164,x165,y165,x166,y166,x167,y167,x168,y168,x169,y169,x170,y170,x171,y171,x172,y172,x173,y173,x174,y174,x175,y175,x176,y176,x177,y177,x178,y178,x179,y179,x180,y180,x181,y181,x182,y182,x183,y183,x184,y184,x185,y185,x186,y186,x187,y187,x188,y188,x189,y189,x190,y190,x191,y191,x192,y192,x193,y193,x194,y194,x195,y195,x196,y196,x197,y197,x198,y198,x199,y199,x200,y200,x201,y201,x202,y202,x203,y203,x204,y204,x205,y205,x206,y206,x207,y207,x208,y208,x209,y209,x210,y210,x211,y211,x212,y212,x213,y213,x214,y214,x215,y215,x216,y216,x217,y217,x218,y218,x219,y219,x220,y220,x221,y221,x222,y222,x223,y223,x224,y224,x225,y225,x226,y226,x227,y227,x228,y228,x229,y229,x230,y230,x231,y231,x232,y232,x233,y233,x234,y234,x235,y235,x236,y236,x237,y237,x238,y238,x239,y239,x240,y240,x241,y241,x242,y242,x243,y243,x244,y244,x245,y245,x246,y246,x247,y247,x248,y248,x249,y249,x250,y250,x251,y251,x252,y252,x253,y253,x254,y254,x255,y255,x256,y256,x257,y257,x258,y258,x259,y259,x260,y260,x261,y261,x262,y262,x263,y263,x264,y264,x265,y265,x266,y266,x267,y267,x268,y268,x269,y269,x270,y270,x271,y271,x272,y272,x273,y273,x274,y274,x275,y275,x276,y276,x277,y277,x278,y278,x279,y279,x280,y280,x281,y281,x282,y282,x283,y283,x284,y284,x285,y285,x286,y286,x287,y287,x288,y288,x289,y289,x290,y290,x291,y291,x292,y292,x293,y293,x294,y294,x295,y295,x296,y296,x297,y297,x298,y298,x299,y299,x300,y300,x301,y301,x302,y302,x303,y303,x304,y304,x305,y305,x306,y306,x307,y307,x308,y308,x309,y309,x310,y310,x311,y311,x312,y312,x313,y313,x314,y314,x315,y315,x316,y316,x317,y317,x318,y318,x319,y319,x320,y320,x321,y321,x322,y322,x323,y323,x324,y324,x325,y325,x326,y326,x327,y327,x328,y328,x329,y329,x330,y330,x331,y331,x332,y332,x333,y333,x334,y334,x335,y335,x336,y336,x337,y337,x338,y338,x339,y339,x340,y340,x341,y341,x342,y342,x343,y343,x344,y344,x345,y345,x346,y346,x347,y347,x348,y348,x349,y349,x350,y350,x351,y351,x352,y352,x353,y353,x354,y354,x355,y355,x356,y356,x357,y357,x358,y358,x359,y359,x360,y360,x361,y361,x362,y362,x363,y363,x364,y364,x365,y365,x366,y366,x367,y367,x368,y368,x369,y369,x370,y370,x371,y371,x372,y372,x373,y373,x374,y374,x375,y375,x376,y376,x377,y377,x378,y378,x379,y379,x380,y380,x381,y381,x382,y382,x383,y383,x384,y384,x385,y385,x386,y386,x387,y387,x388,y388,x389,y389,x390,y390,x391,y391,x392,y392,x393,y393,x394,y394,x395,y395,x396,y396,x397,y397,x398,y398,x399,y399,x400,y400,x401,y401,x402,y402,x403,y403,x404,y404,x405,y405,x406,y406,x407,y407,x408,y408,x409,y409,x410,y410,x411,y411,x412,y412,x413,y413,x414,y414,x415,y415,x416,y416,x417,y417,x418,y418,x419,y419,x420,y420,x421,y421,x422,y422,x423,y423,x424,y424,x425,y425,x426,y426,x427,y427,x428,y428,x429,y429,x430,y430,x431,y431,x432,y432,x433,y433,x434,y434,x435,y435,x436,y436,x437,y437,x438,y438,x439,y439,x440,y440,x441,y441,x442,y442,x443,y443,x444,y444,x445,y445,x446,y446,x447,y447,x448,y448,x449,y449,x450,y450,x451,y451,x452,y452,x453,y453,x454,y454,x455,y455,x456,y456,x457,y457,x458,y458,x459,y459,x460,y460,x461,y461,x462,y462,x463,y463,x464,y464,x465,y465,x466,y466,x467,y467,x468,y468,x469,y469,x470,y470,x471,y471,x472,y472,x473,y473,x474,y474,x475,y475,x476,y476,x477,y477,x478,y478,x479,y479,x480,y480,x481,y481,x482,y482,x483,y483,x484,y484,x485,y485,x486,y486,x487,y487,x488,y488,x489,y489,x490,y490,x491,y491,x492,y492,x493,y493,x494,y494,x495,y495,x496,y496,x497,y497,x498,y498,x499,y499,x500,y500,"
"
"moji=a,stroke=1",57.000000000000014,298.00000000000006,57.33546135031481,297.90428726766453,57.67106683292656,297.8087016033838,58.006804356088224,297.7132175048995,58.34266182805255,297.6178094699526,58.67862715707248,297.52245199628476,59.01468825140087,297.4271195816373,59.35083301929059,297.3317867237517,59.687049368994494,297.23642792036924,60.02332520876547,297.1410176692314,60.3596484468564,297.0455304680796,60.69600699152014,296.9499408146552,61.032388751009556,296.8542232066995,61.36878163357752,296.758352141954,61.70517354747689,296.66230211815997,62.04155240096057,296.566047633059,62.37790610228142,296.4695631843925,62.714222559692274,296.3728232699015,63.050489681446024,296.27580238732776,63.38669537579556,296.17847503441254,63.72282755099373,296.0808157088972,64.0588741152934,295.98279890852325,64.39482297694747,295.884399131032,64.73066204420877,295.7855908741648,65.06637922533021,295.68634863566325,65.40196242856464,295.5866469132685,65.73739956216491,295.48646020472205,66.07267853438393,295.3857630077653,66.40778725347452,295.2845298201396,66.74271362768962,295.1827351395864,67.07744556528206,295.08035346384713,67.41197097450468,294.97735929066306,67.74627776361041,294.8737271177757,68.08035384085207,294.76943144292636,68.41418711448259,294.6644467638564,68.74776549275474,294.5587475783073,69.08107688392147,294.4523083840204,69.41410919623564,294.3451036787373,69.74685033795011,294.2371079601991,70.07928821731775,294.1282957261473,70.41141074259143,294.01864147432343,70.74320582202402,293.9081197024686,71.07466136386839,293.7967049083245,71.40576527637744,293.6843715896324,71.73650546780397,293.57109424413363,72.0668698464009,293.45684736956963,72.39684632042112,293.34160546368184,72.72642279811745,293.2253430242116,73.05558718774279,293.1080345489003,73.38432739755,292.9896545354895,73.71263133579194,292.8701774817203,74.04048691072148,292.7495778853343,74.36788203059153,292.6278302440728,74.69480460365494,292.50490905567733,75.02124253816456,292.3807888178892,75.34718374237326,292.2554440284497,75.67261612453392,292.12884918510036,75.99752759289942,292.00097878558245,76.32191005443644,291.87181643523974,76.64577178062339,291.7413830117656,76.96912522860656,291.6097089262688,77.2919828555341,291.4768245898621,77.61435711855403,291.3427604136579,77.93626047481449,291.20754680876905,78.25770538146358,291.07121418630805,78.57870429564937,290.93379295738777,78.89926967452,290.7953135331208,79.21941397522353,290.6558063246196,79.53914965490809,290.5153017429972,79.85848917072177,290.373830199366,80.17744497981263,290.2314221048387,80.49602953932882,290.08810787052806,80.81425530641842,289.9439179075467,81.13213473822951,289.7988826270072,81.44968029191021,289.65303244002234,81.76690442460861,289.5063977577047,82.0838195934728,289.359008991167,82.4004382556509,289.2108965515219,82.71677286829097,289.062090849882,83.03283588854116,288.91262229736,83.34863977354954,288.7625213050686,83.66419698046421,288.6118182841205,83.97951996643323,288.4605436456282,84.29462118860478,288.3087278007045,84.6095131041269,288.15640116046205,84.92420817014768,288.0035941360135,85.23871884381525,287.85033713847133,85.5530575822777,287.6966605789486,85.86723684268311,287.5425948685576,86.18126908217963,287.3881704184113,86.4951667579153,287.23341763962213,86.80894232703821,287.07836694330274,87.1226082466965,286.923048740566,87.43617697403828,286.7674934425245,87.74966096621161,286.61173146029074,88.06307268036458,286.4557932049775,88.37642457364534,286.2997090876976,88.68972910320193,286.14350951956345,89.00299872618248,285.9872249116878,89.3162458997351,285.8308856751834,89.62948308100785,285.67452222116276,89.94272272714883,285.51816496073866,90.25597729530621,285.3618443050238,90.56925924262798,285.20559066513067,90.88258102626233,285.04943445217214,91.1959551033573,284.89340607726075,91.509393931061,284.737535951509,91.82290996652155,284.58185448602995,92.13651566688705,284.426392091936,92.45022348930556,284.2711791803399,92.76404589092519,284.1162461623542,93.0779952879743,283.96162334967096,93.39207906555042,283.8073288300972,93.70629479430734,283.65335684578065,94.0206389112239,283.4996988844359,94.33510785327887,283.3463464337775,94.64969805745108,283.1932909815202,94.96440596071928,283.04052401537854,95.27922800006226,282.8880370230671,95.59416061245891,282.7358214923006,95.9092002348879,282.5838689107936,96.22434330432814,282.4321707662608,96.53958625775834,282.2807185464166,96.85492553215735,282.12950373897587,97.17035756450395,281.9785178316531,97.48587879177694,281.82775231216306,97.80148565095512,281.6771986682201,98.11717457901727,281.5268483875392,98.4329420129422,281.37669295783456,98.74878438970873,281.22672386682115,99.06469814629561,281.07693260221333,99.38067971968167,280.92731065172603,99.6967255468457,280.7778495030737,100.01283206476649,280.62854064397084,100.32899571042282,280.4793755621322,100.64521292079353,280.33034574527244,100.96148013285739,280.18144268110603,101.27779378359321,280.0326578573478,101.59415030997975,279.88398276171216,101.91054614899585,279.7354088819138,102.2269777376203,279.5869277056674,102.54344151283189,279.4385307206877,102.85993391160939,279.290209414689,103.17645137093166,279.14195527538607,103.49299032777743,278.9937597904937,103.80954721912558,278.8456144477263,104.12611848195478,278.6975107347984,104.44270055324395,278.5494401394249,104.75928986997182,278.40139414932037,105.07588286911722,278.2533642521993,105.39247598765891,278.10534193577627,105.70906566257572,277.9573186877661,106.02564833084645,277.8092859958833,106.34222042944988,277.6612353478424,106.65877839536478,277.5131582313582,106.97531866557,277.36504613414513,107.2918376770443,277.2168905439181,107.6083318667665,277.06868294839137,107.9247976717154,276.9204148352798,108.24123152886978,276.77207769229796,108.55762987520842,276.62366300716053,108.87398914771015,276.47516226758194,109.19030578335375,276.326566961277,109.50657621911805,276.1778685759603,109.82279689198177,276.0290585993463,110.1389642389238,275.8801285191498,110.45507469692288,275.73106982308536,110.7711247029578,275.58187399886765,111.08711069400741,275.4325325342112,111.40302910705046,275.28303691683067,111.71887637906576,275.1333786344407,112.03464894874344,274.9835491786841,112.3503450176842,274.83354408775955,112.66596787882268,274.6833705864306,112.98152173878947,274.5330379967433,113.29701080421522,274.38255564074376,113.61243928173052,274.2319328404782,113.92781137796592,274.0811789179924,114.24313129955208,273.93030319533295,114.55840325311958,273.77931499454553,114.87363144529905,273.62822363767657,115.18882008272108,273.4770384467721,115.50397337201629,273.32576874387814,115.81909551981529,273.174423851041,116.13419073274866,273.0230130903067,116.44926321744704,272.8715457837213,116.76431718054098,272.72003125333094,117.07935682866118,272.5684788211818,117.39438636843816,272.41689780932006,117.70941000650257,272.2652975397917,118.02443194948498,272.1136873346428,118.33945640401602,271.96207651591965,118.65448757672631,271.81047440566834,118.96952967424644,271.65889032593486,119.28458690320703,271.50733359876546,119.59966347023864,271.3558135462062,119.91476358197194,271.2043394903032,120.2298914450375,271.05292075310257,120.54505126606594,270.9015666566505,120.86024725168784,270.75028652299306,121.17548360853385,270.59908967417635,121.49076454323453,270.4479854322464,121.80609426242054,270.29698311924966,122.12147697272243,270.14609205723184,122.43691688077084,269.9953215682393,122.75241819319633,269.8446809743181,123.06798511662961,269.6941795975144,123.38362185770119,269.54382675987426,123.6993326230417,269.3936317834439,124.01512161928177,269.24360399026926,124.33099305305196,269.09375270239656,124.64695113098293,268.944087241872,124.96300005970525,268.79461693074154,125.2791440458495,268.64535109105145,125.59538729604643,268.49629904484783,125.91173401692646,268.34747011417664,126.2281884151203,268.1988736210842,126.5447546972585,268.0505188876165,126.86143706997169,267.90241523581966,127.17823973989053,267.7545719877399,127.49516691364559,267.6069984654233,127.81222279786745,267.45970399091595,128.12941159918674,267.312697886264,128.44673752423404,267.1659894735135,128.76420477963998,267.0195880747106,129.08181757203516,266.87350301190145,129.39958010805023,266.7277436071322,129.71749659431572,266.58231918244894,130.03557123746228,266.43723905989765,130.35380824412053,266.29251256152475,130.67221182092098,266.148149009376,130.9907861744944,266.0041577254979,131.3095336219982,265.86054389948123,131.62844823749188,265.71729469248703,131.94752184770846,265.5743923505623,132.26674627933096,265.4318191196447,132.5861133590424,265.289557245672,132.90561491352597,265.1475889745819,133.2252427694647,265.0058965523124,133.54498875354173,264.86446222480106,133.86484469244007,264.72326823798585,134.18480241284283,264.5822968378044,134.50485374143315,264.4415302701945,134.824990504894,264.300950781094,135.1452045299086,264.1605406164407,135.46548764315992,264.0202820221722,135.78583167133112,263.88015724422644,136.1062284411053,263.7401485285412,136.42666977916542,263.6002381210542,136.74714751219466,263.4604082677032,137.06765346687615,263.320641214426,137.38817946989286,263.1809192071603,137.70871734792794,263.04122449184416,138.02925892766447,262.901539314415,138.34979603578554,262.7618459208108,138.67032049897418,262.62212655696925,138.99082414391358,262.48236346882817,139.31129879728672,262.3425389023254,139.63173628577675,262.2026351033987,139.95212843606677,262.0626343179856,140.27246707483977,261.92251879202416,140.59274402877887,261.7822707714521,140.91295112456723,261.64187250220726,141.23308018888784,261.50130623022716,141.55312304842386,261.36055420144976,141.87307152985832,261.2195986618129,142.1929174598743,261.0784218572542,142.51265266515492,260.93700603371155,142.8322689723833,260.79533343712274,143.15175820824243,260.6533863134255,143.47111219941547,260.5111469085575,143.79032277258548,260.36859746845676,144.10938175443547,260.22572023906076,144.4282809716487,260.0824974663076,144.74701225090809,259.93891139613476,145.0655674188968,259.7949442744802,145.38393830229788,259.6505783472817,145.70211672779445,259.5057958604769,146.0200945220696,259.3605790600037,146.33786351180635,259.21491019179985,146.65541552368782,259.0687715018031,146.97274238439715,258.92214523595123,147.28983592061732,258.77501364018207,147.60668795903152,258.6273589604333,147.92329032632279,258.47916344264286,148.2396348491742,258.3304093327484,148.55571335426885,258.18107887668765,148.87151766828978,258.03115432039846,149.18703961792014,257.8806179098186,149.50227102984294,257.72945189088585,149.81720373074143,257.5776385095381,150.1318295472985,257.42516001171293,150.4461403061973,257.2719986433481,150.76012783412096,257.1181366503817,151.0737840140996,256.9635564027287,151.38710865395043,256.80825770680485,151.70011758703117,256.6522756291956,152.0128285796773,256.4956494895177,152.32525939822403,256.3384186073877,152.63742780900694,256.18062230242253,152.94935157836133,256.0222998942386,153.2610484726226,255.86349070245265,153.57253625812618,255.70423404668142,153.88383270120738,255.5445692465414,154.19495556820178,255.38453562164955,154.50592262544453,255.22417249162223,154.81675163927122,255.0635191760763,155.12746037601718,254.90261499462852,155.43806660201778,254.74149926689532,155.74858808360847,254.5802113124935,156.05904258712457,254.41879045103968,156.3694478789016,254.25727600215063,156.67982172527482,254.09570728544293,156.99018189257964,253.93412362053317,157.30054614715155,253.77256432703814,157.61093225532588,253.6110687245745,157.92135798343807,253.44967613275898,158.2318410978235,253.28842587120812,158.54239936481747,253.12735725953866,158.85305055075548,252.9665096173672,159.16381242197298,252.80592226431057,159.4747027448052,252.64563451998524,159.78573928558765,252.48568570400798,160.0969398106557,252.32611513599548,160.40832208634473,252.1669621355644,160.71990387899015,252.00826602233133,161.0317029549274,251.85006611591308,161.34373708049174,251.69240173592615,161.65602402201876,251.5353122019874,161.96858154584368,251.37883683371336,162.28142741830197,251.22301495072077,162.59457940572906,251.06788587262628,162.9080552744603,250.91348891904653,163.22187279083104,250.75986340959813,163.5360497211768,250.60704866389796,163.85060383183287,250.45508400156243,164.16555288913466,250.30400874220845,164.48091465941764,250.1538622054525,164.7967069090171,250.00468371091137,165.11294740426857,249.85651257820174,165.4296539115073,249.7093881269402,165.74684419706875,249.56334967674337,166.06453602728834,249.41843654722808,166.3827471685014,249.27468805801084,166.7014953870434,249.13214352870847,167.02079844737898,248.99084227472207,167.34066592251796,248.85080515283082,167.66108040873894,248.7119922304554,167.9820189570054,248.57435107920503,168.3034586182806,248.43782927068833,168.62537644352793,248.3023743765143,168.94774948371077,248.16793396829192,169.2705547897924,248.03445561762993,169.5937694127362,247.90188689613734,169.91737040350554,247.77017537542295,170.2413348130638,247.63926862709576,170.56563969237428,247.50911422276465,170.8902620924004,247.3796597340385,171.21517906410548,247.2508527325263,171.5403676584528,247.1226407898368,171.86580492640584,246.994971477579,172.19146791892786,246.8677923673617,172.51733368698223,246.7410510307939,172.84337928153238,246.6146950394845,173.16958175354156,246.48867196504236,173.49591815397318,246.36292937907632,173.82236553379065,246.23741485319545,174.1489009439572,246.1120759590085,174.47550143543623,245.98686026812445,174.8021440591912,245.86171535215217,175.12880586618525,245.73658878270052,175.45546390738195,245.61142813137852,175.7820952337445,245.48618096979493,176.10867689623635,245.36079486955873,176.43518594582082,245.23521740227883,176.7615994334612,245.10939613956404,177.08789441012095,244.98327865302338,177.41404792676343,244.85681251426567,177.74003703435187,244.72994529489978,178.06583878384973,244.60262456653476,178.39143022622034,244.47479790077938,178.71678841242704,244.3464128692426,179.04189039343316,244.21741704353326,179.3667132202021,244.08775799526026,179.6912339436972,243.95738329603262,180.01542961488178,243.8262405174591,180.3392772847193,243.69427723114867,180.662754004173,243.56144100871023,180.9858368242063,243.42767942175269,181.3085027957825,243.29294004188486,181.63072896986495,243.15717044071573,181.9524923974171,243.0203181898542,182.2737747018129,242.88234161411495,182.59458615890816,242.7432664220317,182.91494811911917,242.60314436682967,183.2348819567001,242.4620272577957,183.55440904590523,242.31996690421678,183.873550760989,242.17701511537985,184.19232847620555,242.03322370057174,184.51076356580927,241.8886444690794,184.82887740405442,241.7433292301898,185.1466913651954,241.5973297931898,185.46422682348643,241.45069796736635,185.7815051531818,241.3034855620064,186.09854772853592,241.15574438639675,186.41537592380294,241.00752624982445,186.7320111132372,240.85888296157628,187.04847467109306,240.70986633093926,187.3647879716249,240.56052816720032,187.6809723890868,240.4109202796463,187.99704929773327,240.2610944775642,188.31304007181842,240.1111025702408,188.62896608559683,239.96099636696326,188.94484871332253,239.81082767701827,189.26070932924992,239.66064830969282,189.5765693076333,239.51051007427384,189.89245002272705,239.36046478004832,190.20837284878536,239.21056423630301,190.52435916006255,239.06086025232494,190.84043033081298,238.91140463740095,191.1566077352909,238.7622492008181,191.47291274775063,238.61344575186317,191.78936674244656,238.46504609982318,192.1059910936328,238.31710205398494,192.42280717556383,238.1696654236355,192.73983636249386,238.0227880180616,193.0571000286773,237.8765216465504,193.37461954836826,237.73091811838862,193.69241629582118,237.5860292428632,194.0105116452904,237.44190682926114,194.32892697103006,237.29860268686926,194.64768364729463,237.15616862497453,194.96680304833833,237.0146564528639,195.28630344443306,236.87410874828728,195.60618611289016,236.7345175503233,195.92644654552123,236.59585769142817,196.24708022929036,236.45810398964088,196.5680826511618,236.32123126300058,196.8894492980997,236.18521432954654,197.2111756570682,236.05002800731793,197.53325721503154,235.91564711435382,197.85568945895375,235.78204646869344,198.178467875799,235.6492008883758,198.50158795253154,235.51708519144017,198.82504517611548,235.3856741959257,199.14883503351507,235.2549427198716,199.47295301169427,235.12486558131687,199.79739459761745,234.99541759830075,200.12215527824858,234.86657358886237,200.44723054055197,234.73830837104094,200.77261587149172,234.6105967628756,201.098306758032,234.4834135824054,201.42429868713702,234.35673364766964,201.7505871457708,234.23053177670732,202.0771676208976,234.10478278755778,202.40403559948157,233.97946149826004,202.73118656848695,233.85454272685334,203.0586160148777,233.7300012913767,203.38631942561815,233.60581200986942,203.7142922876724,233.4819497003705,204.0425300880046,233.35838918091926,204.37102831357896,233.23510526955482,204.6997824513596,233.11207278431624,205.02878797403736,232.98926652179057,205.35801298299026,232.86662014063873,205.6873412041004,232.74394048671883,206.0166401567018,232.6210100481321,206.34577736012835,232.4976113129799,206.67462033371405,232.37352676936356,207.0030365967929,232.2485389053845,207.33089366869888,232.12243020914403,207.65805906876597,231.99498316874346,207.98440031632813,231.86598027228416,208.30978493071933,231.73520400786745,208.6340804312736,231.60243686359476,208.95715433732482,231.46746132756732,209.2788741682071,231.3300598878866,209.59910744325427,231.1900150326538,209.9177216818004,231.04710924997033,210.2345844031795,230.9011250279376,210.54956312672542,230.75184485465692,210.8625253717723,230.59905121822962,211.17333865765397,230.442526606757,211.48187050370456,230.28205350834054,211.7879884292579,230.11741441108143,212.09155995364796,229.94839180308105,212.3924525962089,229.77476817244084,212.69053387627451,229.59632600726212,212.98567131317884,229.4128477956461,213.2777324262559,229.22411602569426,213.5665847348397,229.02991318550798,213.85209575826403,228.83002176318843,214.13413301586309,228.62422424683712,214.4125640269707,228.4123031245553,214.68725631092087,228.19404088444438,214.9580773870477,227.96922001460572,215.22489477468497,227.73762300314056,215.48757599316684,227.49903233815036,215.74598856182718,227.2532305077364,216.0,227.0
