x,y
287,155
287,160.3300018310547
287,165.6699981689453
287,171
290.3299865722656,199.6699981689453
291.66998291015625,209
292.3299865722656,213.6699981689453
294.3299865722656,227
295,234.3300018310547
295.66998291015625,246.3300018310547
297,253
297,257
297,259
297.66998291015625,261.66998291015625
297.66998291015625,266.3299865722656
297.66998291015625,270.3299865722656
297.66998291015625,277
297.66998291015625,283.66998291015625
297.66998291015625,287.66998291015625
297.66998291015625,291.66998291015625
297.66998291015625,294.3299865722656
297.66998291015625,298.3299865722656
297.66998291015625,299.66998291015625
297.66998291015625,301.66998291015625
297.66998291015625,303.66998291015625
298.3299865722656,307
299,309.66998291015625
299.66998291015625,315.66998291015625
301,321
303,327
303,332.3299865722656
303.66998291015625,336.3299865722656
304.3299865722656,339
305,343
305.66998291015625,345
305.66998291015625,349
307,351
307.66998291015625,356.3299865722656
307.66998291015625,358.3299865722656
308.3299865722656,362.3299865722656
308.3299865722656,365
308.3299865722656,367
308.3299865722656,369.66998291015625
308.3299865722656,371
309,372.3299865722656
309,375
309,375.66998291015625
309,377
309,378.3299865722656
309,379
309.66998291015625,381
309.66998291015625,381.66998291015625
309.66998291015625,383
309.66998291015625,383.66998291015625
309.66998291015625,384.3299865722656
309.66998291015625,385
309.66998291015625,385.66998291015625
309.66998291015625,386.3299865722656
310.3299865722656,386.3299865722656
310.3299865722656,387
310.3299865722656,387.66998291015625
311,387.66998291015625
311.66998291015625,387.66998291015625
312.3299865722656,387.66998291015625
315.66998291015625,387
317.66998291015625,386.3299865722656
321.66998291015625,386.3299865722656
330.3299865722656,385.66998291015625
338.3299865722656,384.3299865722656
349,384.3299865722656
354.3299865722656,384.3299865722656
358.3299865722656,383.66998291015625
364.3299865722656,383
372.3299865722656,383
381.66998291015625,381.66998291015625
389.66998291015625,380.3299865722656
397.66998291015625,380.3299865722656
403,380.3299865722656
409,380.3299865722656
415.66998291015625,380.3299865722656
423.66998291015625,379.66998291015625
431.66998291015625,379.66998291015625
441,379.66998291015625
445,379.66998291015625
449.66998291015625,379
453.66998291015625,379
459,377.66998291015625
