x,y
297,105
297,117
297,127.66999816894531
297.66998291015625,163.6699981689453
298.3299865722656,189
300.3299865722656,212.3300018310547
301.66998291015625,220.3300018310547
302.3299865722656,231
302.3299865722656,233.6699981689453
302.3299865722656,238.3300018310547
302.3299865722656,242.3300018310547
302.3299865722656,253.66998291015625
303.66998291015625,259
303.66998291015625,262.3299865722656
303.66998291015625,266.3299865722656
303.66998291015625,268.3299865722656
303.66998291015625,270.3299865722656
304.3299865722656,272.3299865722656
304.3299865722656,273.66998291015625
304.3299865722656,275
304.3299865722656,276.3299865722656
305,278.3299865722656
305,281
305.66998291015625,283.66998291015625
305.66998291015625,287
306.3299865722656,291
307,293
307,297
307,299
307,303
307,305
308.3299865722656,308.3299865722656
308.3299865722656,310.3299865722656
309,313
309,314.3299865722656
309,317
309,319
309,321
309.66998291015625,324.3299865722656
309.66998291015625,326.3299865722656
309.66998291015625,327.66998291015625
309.66998291015625,329.66998291015625
309.66998291015625,331
309.66998291015625,334.3299865722656
309.66998291015625,337
309.66998291015625,340.3299865722656
309.66998291015625,344.3299865722656
309.66998291015625,346.3299865722656
309.66998291015625,348.3299865722656
309.66998291015625,350.3299865722656
309.66998291015625,353
309.66998291015625,353.66998291015625
309.66998291015625,355
309.66998291015625,357.66998291015625
309.66998291015625,358.3299865722656
309.66998291015625,359.66998291015625
309.66998291015625,361
309.66998291015625,362.3299865722656
309.66998291015625,363.66998291015625
309.66998291015625,364.3299865722656
309.66998291015625,365.66998291015625
309.66998291015625,367
309.66998291015625,368.3299865722656
309.66998291015625,369
309.66998291015625,369.66998291015625
309.66998291015625,371
309.66998291015625,372.3299865722656
309.66998291015625,373
309.66998291015625,374.3299865722656
309.66998291015625,375.66998291015625
310.3299865722656,376.3299865722656
311.66998291015625,377
314.3299865722656,377
319,375.66998291015625
327,373
338.3299865722656,369.66998291015625
346.3299865722656,367.66998291015625
353.66998291015625,365.66998291015625
357.66998291015625,365
361.66998291015625,365
366.3299865722656,363
375,361
383,359
395,359
401,357
407.66998291015625,355
415.66998291015625,354.3299865722656
429,353
439.66998291015625,353
451.66998291015625,353
457.66998291015625,353
464.3299865722656,354.3299865722656
475,354.3299865722656
485.66998291015625,356.3299865722656
496.3299865722656,356.3299865722656
501,357
506.33001708984375,358.3299865722656
510.33001708984375,358.3299865722656
515.6699829101562,358.3299865722656
523.6699829101562,358.3299865722656
529,358.3299865722656
536.3300170898437,358.3299865722656
540.3300170898437,358.3299865722656
543,358.3299865722656
545,358.3299865722656
547.6699829101562,359
549.6699829101562,359.66998291015625
551.6699829101562,359.66998291015625
553,359.66998291015625
554.3300170898437,359.66998291015625
556.3300170898437,359.66998291015625
558.3300170898437,359.66998291015625
561,359.66998291015625
563.6699829101562,359
566.3300170898437,359
569,359
570.3300170898437,359
573.6699829101562,358.3299865722656
575,358.3299865722656
575.6699829101562,358.3299865722656
576.3300170898437,358.3299865722656
577,357.66998291015625
577.6699829101562,357.66998291015625
578.3300170898437,357.66998291015625
579,357.66998291015625
579.6699829101562,357.66998291015625
579.6699829101562,357
579.6699829101562,356.3299865722656
579.6699829101562,355.66998291015625
579.6699829101562,355
579.6699829101562,354.3299865722656
579.6699829101562,353
579.6699829101562,352.3299865722656
579.6699829101562,351
579.6699829101562,349
579.6699829101562,343.66998291015625
579.6699829101562,338.3299865722656
579.6699829101562,333
579.6699829101562,326.3299865722656
579.6699829101562,321
579.6699829101562,314.3299865722656
579.6699829101562,306.3299865722656
579.6699829101562,293
579.6699829101562,285
579.6699829101562,277
579.6699829101562,269.66998291015625
578.3300170898437,264.3299865722656
577.6699829101562,258.3299865722656
576.3300170898437,246.3300018310547
575.6699829101562,239.6699981689453
574.3300170898437,233
574.3300170898437,225
574.3300170898437,214.3300018310547
573.6699829101562,206.3300018310547
573.6699829101562,195.6699981689453
572.3300170898437,189.6699981689453
572.3300170898437,184.3300018310547
572.3300170898437,181.6699981689453
571,178.3300018310547
571,177
570.3300170898437,175.6699981689453
569.6699829101562,175
569.6699829101562,172.3300018310547
569,169
567.6699829101562,163.6699981689453
567.6699829101562,155.6699981689453
567.6699829101562,151.6699981689453
567.6699829101562,147.6699981689453
