x,y
439.66998291015625,356.3299865722656
429,356.3299865722656
421,357
403.66998291015625,357
395.66998291015625,357
363.66998291015625,357
325.66998291015625,357.66998291015625
299,360.3299865722656
288.3299865722656,361.66998291015625
265,363.66998291015625
261,364.3299865722656
256.3299865722656,364.3299865722656
252.32998657226562,364.3299865722656
247,364.3299865722656
241.6699981689453,364.3299865722656
236.3300018310547,364.3299865722656
229.6699981689453,364.3299865722656
223,364.3299865722656
219.6699981689453,364.3299865722656
217,364.3299865722656
214.3300018310547,364.3299865722656
212.3300018310547,365
209.6699981689453,366.3299865722656
208.3300018310547,366.3299865722656
207.6699981689453,366.3299865722656
207,366.3299865722656
206.3300018310547,366.3299865722656
205.6699981689453,366.3299865722656
205,366.3299865722656
205,365.66998291015625
205,364.3299865722656
205,363
205,361.66998291015625
205,360.3299865722656
205,359.66998291015625
205,357.66998291015625
204.3300018310547,353
202.3300018310547,339.66998291015625
201,329.66998291015625
199,319
197.6699981689453,312.3299865722656
195.6699981689453,306.3299865722656
195,291.66998291015625
193.6699981689453,278.3299865722656
193.6699981689453,262.3299865722656
193.6699981689453,258.3299865722656
193.6699981689453,245
195,233
197.6699981689453,215.6699981689453
198.3300018310547,210.3300018310547
199.6699981689453,201
201.6699981689453,193.6699981689453
201.6699981689453,177.6699981689453
201.6699981689453,172.3300018310547
201,163
200.3300018310547,158.3300018310547
199,155
198.3300018310547,153
197,151
195.6699981689453,149.6699981689453
195,148.3300018310547
194.3300018310547,145.6699981689453
194.3300018310547,143.6699981689453
193.6699981689453,143
193.6699981689453,142.3300018310547
193,141.6699981689453
193,142.3300018310547
193,143
193,143.6699981689453
193,144.3300018310547
193.6699981689453,145
194.3300018310547,145
195,145
196.3300018310547,145
202.3300018310547,145
206.3300018310547,145
212.3300018310547,144.3300018310547
217.6699981689453,143
225.6699981689453,142.3300018310547
237,141
246.3300018310547,140.3300018310547
255.66998291015625,140.3300018310547
263.66998291015625,139
271.66998291015625,139
288.3299865722656,137.6699981689453
296.3299865722656,138.3300018310547
313,139.6699981689453
318.3299865722656,139.6699981689453
334.3299865722656,139.6699981689453
347.66998291015625,140.3300018310547
361,140.3300018310547
366.3299865722656,140.3300018310547
377,141.6699981689453
386.3299865722656,141.6699981689453
396.3299865722656,143.6699981689453
407,143.6699981689453
411,143.6699981689453
417,145.6699981689453
423.66998291015625,145.6699981689453
433,147.6699981689453
441,147.6699981689453
449,149
457,149.6699981689453
460.3299865722656,150.3300018310547
462.3299865722656,151
465,151
467.66998291015625,151
469,151.6699981689453
469.66998291015625,151.6699981689453
470.3299865722656,152.3300018310547
470.3299865722656,153
470.3299865722656,153.6699981689453
470.3299865722656,154.3300018310547
470.3299865722656,155
470.3299865722656,155.6699981689453
469.66998291015625,158.3300018310547
469,161.6699981689453
467.66998291015625,167.6699981689453
467,169.6699981689453
466.3299865722656,173.6699981689453
466.3299865722656,176.3300018310547
465.66998291015625,179.6699981689453
465,183
465,184.3300018310547
465,186.3300018310547
465,188.3300018310547
465,190.3300018310547
465,192.3300018310547
465,195
465,197
465,201.6699981689453
465,206.3300018310547
465,208.3300018310547
465,212.3300018310547
465,214.3300018310547
465,215.6699981689453
465,217.6699981689453
465,218.3300018310547
465,219.6699981689453
465,221
465,222.3300018310547
465,223.6699981689453
465,224.3300018310547
465,227
465,229
465,231.6699981689453
465,235.6699981689453
465,240.3300018310547
465,248.32998657226562
465,254.32998657226562
465,256.3299865722656
465,257
465,258.3299865722656
465,261
465,263
465,265.66998291015625
465,267.66998291015625
465,273
465,278.3299865722656
465,282.3299865722656
465,287
465,289
465,291
465,293.66998291015625
465,295
465,296.3299865722656
465,297.66998291015625
465,299
465,301
465,302.3299865722656
465,304.3299865722656
465,307
465,309
465.66998291015625,310.3299865722656
465.66998291015625,312.3299865722656
465.66998291015625,314.3299865722656
465.66998291015625,317
465.66998291015625,319
465.66998291015625,320.3299865722656
465.66998291015625,321.66998291015625
465.66998291015625,323
465.66998291015625,324.3299865722656
466.3299865722656,325.66998291015625
467,327
467,328.3299865722656
467,329.66998291015625
467,330.3299865722656
467,331.66998291015625
467.66998291015625,333
468.3299865722656,333.66998291015625
468.3299865722656,334.3299865722656
468.3299865722656,335
469,335
469.66998291015625,336.3299865722656
469.66998291015625,337
469.66998291015625,337.66998291015625
469.66998291015625,339
470.3299865722656,339.66998291015625
471,341
471,341.66998291015625
471.66998291015625,343.66998291015625
472.3299865722656,345
472.3299865722656,345.66998291015625
472.3299865722656,346.3299865722656
472.3299865722656,347.66998291015625
472.3299865722656,348.3299865722656
472.3299865722656,349
472.3299865722656,349.66998291015625
472.3299865722656,350.3299865722656
472.3299865722656,351
473,353
473,354.3299865722656
473,356.3299865722656
473,357.66998291015625
473,359
473,360.3299865722656
473,361
473,362.3299865722656
473,364.3299865722656
473,365
473,366.3299865722656
473,367.66998291015625
473,369
473,370.3299865722656
473,371.66998291015625
473,372.3299865722656
473,373.66998291015625
473,375
473,376.3299865722656
473.66998291015625,377
473.66998291015625,378.3299865722656
