x,y
219.6699981689453,335.66998291015625
219.6699981689453,313.66998291015625
219.6699981689453,300.3299865722656
229,211
235.6699981689453,179
241,125
241,116.32999420166015
239.6699981689453,109.66999816894531
239,103
237.6699981689453,97
235.6699981689453,83.66999816894531
235.6699981689453,75.66999816894531
235,69.66999816894531
235,63
235,59
235,52.32999801635742
236.3300018310547,43.66999816894531
237.6699981689453,33
237.6699981689453,29
237.6699981689453,26.329998016357422
237.6699981689453,25
237,24.329998016357422
237,25
237,25.669998168945312
237,26.329998016357422
237,27
237,27.669998168945312
237,28.329998016357422
237,29
237,29.669998168945312
237,30.329998016357422
237,31
237.6699981689453,31.669998168945312
238.3300018310547,31.669998168945312
238.3300018310547,32.32999801635742
239.6699981689453,32.32999801635742
243,33.66999816894531
247,34.32999801635742
251,34.32999801635742
255.66998291015625,35
259.66998291015625,35
263,35.66999816894531
268.3299865722656,35.66999816894531
276.3299865722656,37
289.66998291015625,38.32999801635742
301.66998291015625,38.32999801635742
309.66998291015625,39
319,40.32999801635742
335.66998291015625,40.32999801635742
348.3299865722656,40.32999801635742
361.66998291015625,41
369,42.32999801635742
383,42.32999801635742
397.66998291015625,43.66999816894531
411,44.32999801635742
419,44.32999801635742
430.3299865722656,46.32999801635742
447,49
460.3299865722656,52.32999801635742
467.66998291015625,55.66999816894531
479.66998291015625,59.66999816894531
497,63.66999816894531
514.3300170898437,70.33000183105469
521.6699829101562,74.33000183105469
530.3300170898437,78.33000183105469
541,83
552.3300170898437,87.66999816894531
561,90.32999420166015
569,93
573.6699829101562,93.66999816894531
577.6699829101562,94.32999420166015
582.3300170898437,96.32999420166015
589,97
595,98.32999420166015
601.6699829101562,100.32999420166015
605.6699829101562,100.32999420166015
610.3299560546875,101.66999816894531
612.3299560546875,101.66999816894531
615,103.66999816894531
616.3299560546875,103.66999816894531
617.6699829101562,105
618.3299560546875,105
618.3299560546875,105.66999816894531
618.3299560546875,106.32999420166015
619,106.32999420166015
619.6699829101562,107
620.3299560546875,107
621,107.66999816894531
621.6699829101562,108.32999420166015
623,109
623,109.66999816894531
624.3299560546875,111.66999816894531
627,113.66999816894531
629,119.66999816894531
631,125
632.3299560546875,131
632.3299560546875,133
634.3299560546875,137.6699981689453
634.3299560546875,139
634.3299560546875,141.6699981689453
634.3299560546875,145.6699981689453
634.3299560546875,149.6699981689453
634.3299560546875,155.6699981689453
633,162.3300018310547
633,170.3300018310547
631,176.3300018310547
631,181.6699981689453
631,189.6699981689453
631,201.6699981689453
631,219.6699981689453
631,230.3300018310547
631.6699829101562,238.3300018310547
632.3299560546875,250.32998657226562
632.3299560546875,263.66998291015625
635,274.3299865722656
635,278.3299865722656
635,281
635.6699829101562,283
635.6699829101562,285
635.6699829101562,287
635.6699829101562,288.3299865722656
635.6699829101562,289.66998291015625
635.6699829101562,293
635.6699829101562,294.3299865722656
635.6699829101562,297
635.6699829101562,299
635.6699829101562,301
635.6699829101562,305
635.6699829101562,312.3299865722656
635.6699829101562,317.66998291015625
636.3299560546875,321.66998291015625
637.6699829101562,329
638.3299560546875,337
640.3299560546875,347.66998291015625
640.3299560546875,353
642.3299560546875,363
642.3299560546875,367
642.3299560546875,369.66998291015625
642.3299560546875,371.66998291015625
642.3299560546875,374.3299865722656
642.3299560546875,375.66998291015625
642.3299560546875,377.66998291015625
642.3299560546875,379
642.3299560546875,380.3299865722656
642.3299560546875,381.66998291015625
642.3299560546875,383
642.3299560546875,384.3299865722656
642.3299560546875,385
642.3299560546875,386.3299865722656
642.3299560546875,387.66998291015625
642.3299560546875,389
642.3299560546875,390.3299865722656
642.3299560546875,391.66998291015625
642.3299560546875,393.66998291015625
642.3299560546875,395
642.3299560546875,395.66998291015625
642.3299560546875,397
642.3299560546875,398.3299865722656
641.6699829101562,399
641,400.3299865722656
637,401.66998291015625
632.3299560546875,403
629,403.66998291015625
625,404.3299865722656
620.3299560546875,406.3299865722656
614.3299560546875,408.3299865722656
601.6699829101562,409
587,409
576.3300170898437,410.3299865722656
569.6699829101562,410.3299865722656
558.3300170898437,411
542.3300170898437,411
523.6699829101562,407
517.6699829101562,405.66998291015625
507,403.66998291015625
490.3299865722656,401
472.3299865722656,399
464.3299865722656,397.66998291015625
454.3299865722656,396.3299865722656
439.66998291015625,394.3299865722656
423,394.3299865722656
415,394.3299865722656
407,393
399,392.3299865722656
381.66998291015625,389.66998291015625
369.66998291015625,389.66998291015625
361.66998291015625,389.66998291015625
356.3299865722656,389
344.3299865722656,387
333.66998291015625,385.66998291015625
318.3299865722656,383.66998291015625
311.66998291015625,383.66998291015625
303,381
295,380.3299865722656
280.3299865722656,379
272.3299865722656,378.3299865722656
264.3299865722656,377
259,377
255.66998291015625,376.3299865722656
251.66998291015625,375.66998291015625
245.6699981689453,375.66998291015625
241.6699981689453,374.3299865722656
239.6699981689453,373.66998291015625
237,373.66998291015625
234.3300018310547,373.66998291015625
233.6699981689453,373.66998291015625
232.3300018310547,373.66998291015625
231,373.66998291015625
230.3300018310547,373.66998291015625
229.6699981689453,373
228.3300018310547,372.3299865722656
227,372.3299865722656
224.3300018310547,372.3299865722656
223,372.3299865722656
221.6699981689453,371.66998291015625
221,371.66998291015625
220.3300018310547,371.66998291015625
219.6699981689453,371.66998291015625
219,371.66998291015625
218.3300018310547,371.66998291015625
218.3300018310547,371
218.3300018310547,370.3299865722656
218.3300018310547,369.66998291015625
219.6699981689453,369.66998291015625
219.6699981689453,370.3299865722656
