x,y
255.66998291015625,157.6699981689453
254.32998657226562,166.3300018310547
253.66998291015625,179.6699981689453
253.66998291015625,190.3300018310547
253.66998291015625,206.3300018310547
255,219.6699981689453
255,230.3300018310547
255,249
255,267
255,276.3299865722656
255,292.3299865722656
255,297.66998291015625
255,300.3299865722656
255,303.66998291015625
255,305.66998291015625
255,307.66998291015625
255,311.66998291015625
255,315.66998291015625
255,320.3299865722656
255,324.3299865722656
255,327
255,331
255,335
255,337.66998291015625
255,341.66998291015625
255,343
255,345.66998291015625
255,347.66998291015625
255,353
255,355
255,360.3299865722656
255,362.3299865722656
255,364.3299865722656
255.66998291015625,367.66998291015625
255.66998291015625,369.66998291015625
255.66998291015625,371.66998291015625
255.66998291015625,373
256.3299865722656,375
256.3299865722656,375.66998291015625
256.3299865722656,377
256.3299865722656,377.66998291015625
256.3299865722656,379
257,381
257,382.3299865722656
257.66998291015625,384.3299865722656
257.66998291015625,386.3299865722656
257.66998291015625,389
257.66998291015625,391.66998291015625
258.3299865722656,393
259,394.3299865722656
259,395.66998291015625
259,396.3299865722656
259,397
259,397.66998291015625
259.66998291015625,397.66998291015625
261.66998291015625,397
265,396.3299865722656
269,394.3299865722656
273.66998291015625,394.3299865722656
279,392.3299865722656
282.3299865722656,391.66998291015625
285.66998291015625,391
288.3299865722656,391
291.66998291015625,390.3299865722656
297,389
302.3299865722656,388.3299865722656
311,387
317.66998291015625,385
321.66998291015625,385
327.66998291015625,384.3299865722656
330.3299865722656,383.66998291015625
336.3299865722656,381.66998291015625
344.3299865722656,381.66998291015625
351,380.3299865722656
357,380.3299865722656
363.66998291015625,379.66998291015625
367.66998291015625,379.66998291015625
371.66998291015625,379.66998291015625
375,379
377,379
381,379
385,379
391,377.66998291015625
395,377.66998291015625
400.3299865722656,377.66998291015625
405,377
407,377
409.66998291015625,376.3299865722656
413,376.3299865722656
415.66998291015625,376.3299865722656
419,376.3299865722656
423,376.3299865722656
428.3299865722656,376.3299865722656
433.66998291015625,375
438.3299865722656,375
442.3299865722656,375
446.3299865722656,374.3299865722656
448.3299865722656,374.3299865722656
449.66998291015625,374.3299865722656
451,374.3299865722656
453,374.3299865722656
454.3299865722656,374.3299865722656
457.66998291015625,374.3299865722656
459.66998291015625,374.3299865722656
465,374.3299865722656
469,374.3299865722656
473,373.66998291015625
479,372.3299865722656
481.66998291015625,372.3299865722656
485,372.3299865722656
487,372.3299865722656
489,371.66998291015625
491,371.66998291015625
492.3299865722656,371.66998291015625
493.66998291015625,371.66998291015625
495,371.66998291015625
496.3299865722656,371
497,371
497.66998291015625,371
498.3299865722656,371
499,371
499.66998291015625,371
500.3299865722656,371
501.66998291015625,370.3299865722656
503,369.66998291015625
504.33001708984375,369.66998291015625
507,369.66998291015625
508.33001708984375,369
509.66998291015625,368.3299865722656
511,368.3299865722656
511.66998291015625,368.3299865722656
512.3300170898437,368.3299865722656
512.3300170898437,367.66998291015625
512.3300170898437,367
512.3300170898437,366.3299865722656
512.3300170898437,365.66998291015625
512.3300170898437,365
512.3300170898437,364.3299865722656
512.3300170898437,363.66998291015625
511.66998291015625,362.3299865722656
