x,y
255.66998291015625,140.3300018310547
255.66998291015625,147
256.3299865722656,156.3300018310547
257.66998291015625,166.3300018310547
259.66998291015625,189
259.66998291015625,219.6699981689453
259.66998291015625,242.3300018310547
259.66998291015625,255.66998291015625
259.66998291015625,261
259.66998291015625,266.3299865722656
259.66998291015625,270.3299865722656
260.3299865722656,276.3299865722656
260.3299865722656,285.66998291015625
260.3299865722656,293.66998291015625
260.3299865722656,303
260.3299865722656,309.66998291015625
260.3299865722656,313.66998291015625
260.3299865722656,317.66998291015625
260.3299865722656,323
260.3299865722656,331.66998291015625
260.3299865722656,337
260.3299865722656,343.66998291015625
260.3299865722656,349
260.3299865722656,353
260.3299865722656,355
260.3299865722656,358.3299865722656
260.3299865722656,360.3299865722656
260.3299865722656,362.3299865722656
261,367.66998291015625
261,370.3299865722656
261,375.66998291015625
262.3299865722656,380.3299865722656
262.3299865722656,384.3299865722656
263,386.3299865722656
263,391.66998291015625
263,393
263,393.66998291015625
263,394.3299865722656
263,395
263.66998291015625,395
265.66998291015625,394.3299865722656
268.3299865722656,393
274.3299865722656,392.3299865722656
279.66998291015625,391
289.66998291015625,389
293.66998291015625,389
296.3299865722656,389
300.3299865722656,388.3299865722656
305,387
310.3299865722656,387
317,386.3299865722656
323,385.66998291015625
332.3299865722656,383
338.3299865722656,381.66998291015625
346.3299865722656,379
355,377
370.3299865722656,372.3299865722656
380.3299865722656,370.3299865722656
392.3299865722656,368.3299865722656
397.66998291015625,367
406.3299865722656,363.66998291015625
415.66998291015625,363.66998291015625
426.3299865722656,363
434.3299865722656,361.66998291015625
438.3299865722656,361.66998291015625
441.66998291015625,361.66998291015625
445.66998291015625,361.66998291015625
449.66998291015625,361
453,361
458.3299865722656,360.3299865722656
463.66998291015625,360.3299865722656
467.66998291015625,360.3299865722656
471.66998291015625,360.3299865722656
475,360.3299865722656
477,360.3299865722656
479,360.3299865722656
480.3299865722656,360.3299865722656
482.3299865722656,360.3299865722656
484.3299865722656,360.3299865722656
487.66998291015625,360.3299865722656
489.66998291015625,360.3299865722656
493.66998291015625,360.3299865722656
499,360.3299865722656
503,360.3299865722656
507.66998291015625,360.3299865722656
510.33001708984375,360.3299865722656
514.3300170898437,360.3299865722656
516.3300170898437,360.3299865722656
519,360.3299865722656
521,360.3299865722656
523.6699829101562,360.3299865722656
527,360.3299865722656
530.3300170898437,359.66998291015625
533,359
536.3300170898437,359
537.6699829101562,359
539.6699829101562,357.66998291015625
540.3300170898437,357.66998291015625
541,357.66998291015625
541,357
541,356.3299865722656
541,355.66998291015625
541,355
541,354.3299865722656
541,353.66998291015625
541,352.3299865722656
541,351.66998291015625
541,349.66998291015625
541,347.66998291015625
539.6699829101562,342.3299865722656
539,338.3299865722656
538.3300170898437,335
537.6699829101562,331.66998291015625
535.6699829101562,327.66998291015625
533.6699829101562,321.66998291015625
531.6699829101562,315.66998291015625
531.6699829101562,307.66998291015625
529.6699829101562,301
529.6699829101562,293
529,284.3299865722656
527,275
525.6699829101562,267
523.6699829101562,255
522.3300170898437,250.32998657226562
521.6699829101562,242.3300018310547
521,236.3300018310547
519.6699829101562,228.3300018310547
519.6699829101562,221.6699981689453
519.6699829101562,211
519.6699829101562,203
519.6699829101562,197.6699981689453
519.6699829101562,191
519.6699829101562,187
519.6699829101562,183
519,178.3300018310547
519,170.3300018310547
519,163.6699981689453
519,159.6699981689453
519,153.6699981689453
519,149.6699981689453
519,145.6699981689453
519,137.6699981689453
521.6699829101562,115.66999816894531
