x,y
181,236
191,223
205,212
221,200
239,188
255,175
265,168
271,165
273,165
273,167
267,175
257,190
243,209
225,239
205,276
188,309
176,333
169,346
161,360
158,365
158,366
161,362
168,352
178,337
192,320
211,297
234,270
258,244
277,221
294,202
307,188
314,182
318,180
317,186
311,202
305,220
295,258
288,298
285,338
285,360
288,378
295,392
299,397
305,401
315,394
326,380
338,363
348,348
354,338
