x,y
161,219
162,219
169,217
179,212
191,207
207,200
221,193
236,187
246,182
253,179
256,177
257,177
258,177
254,182
248,190
239,202
229,220
214,244
198,271
181,299
167,320
156,336
149,348
146,355
146,356
151,350
162,338
176,325
192,311
209,299
224,288
236,281
243,276
245,274
246,274
246,276
241,281
233,292
224,306
215,325
209,347
208,367
211,383
218,395
225,403
232,407
239,408
246,406
252,403
255,400
257,399
258,398
260,397
262,397
