x,y
174,205
173,204
176,200
182,195
196,186
206,179
219,171
233,164
243,160
249,158
253,158
254,161
253,165
248,172
240,186
225,211
208,242
194,267
174,304
161,328
152,347
146,359
142,366
140,368
140,367
145,359
153,344
164,329
179,312
199,296
218,285
237,277
255,273
269,273
280,277
287,286
290,296
291,314
290,331
288,343
282,362
276,374
270,383
263,391
256,396
242,401
231,401
222,399
217,396
213,389
211,380
214,371
220,361
228,354
237,351
248,351
257,355
264,359
267,364
269,367
